	GPA Range	Degree	Specialization	GPA	courses
891	3	0	2	3.885434265845552	CS5237,CS2220,CS3236,CS5230,CS3230,CS3284,CS5330,CS3282,CS4232,CS4257,CS4231,CS6234,CS3233,CS5236
892	4	0	1	4.915577972473415	CS3221,CS6270,CS5223,CS3234,CS6213,CS6211,CS4236,CS4231,CS5332,CS2106,CS6215,CS5231
893	3	1	8	3.1902462998280217	CS6243,CS6209,CS3240,CS5476,CS4238,CS4236,CS4257,CS5342,CS5332,CS4271,CS3235,CS5439,CS3218
894	3	1	0	3.122180929380593	CS5238,CS5223,CS5228,CS3283,BT5110,CS4232,CS2102,CS3223,CS4231,CS6234,CS5236,CS2103T,CS6204
895	3	1	1	3.1305608286024285	CS5346,CS4224,CS4220,CS4221,CS6220,CS5344,CS2309,CS1010E,CS6215,CS2220,CS6241,CS5239,CS1281,CS4239,CS3223,CS2020,CS6243,CS2010,CS4234,CS5322,CS6203,CS1010J
896	4	1	2	4.222205023519561	CS5346,CS5345,CS3283,CS5228,CS4242,CS2108,CS6208,CS5342,CS4241,CS4278,CS5215,CS6207,CS4248,CS5241,CS6222
897	3	1	5	3.1474136995994377	CS6206,CS3241,CS2113,CS1231,CS3283,CS6243,CS3249,CS5246,CS3271,CS3218,CS4218
898	3	0	2	3.1517484495325667	CS3220,CS5223,CS4237,CS3211,CS5239,CS3281,CS6213,CS2100,CS2106,CS4223,CS5224
899	3	0	1	3.6454882791565226	CS5237,CS1010E,CS5238,CS2030,CS1010,CS2220,CS3236,CS5249,CS5230,CS3225,CS5330,CS4234,CS6234,CS3233,CS1020,CS1010J,CS2020
900	3	1	2	3.8623798545044825	CS3247,CS3241,CS4350,CS2107,CS5331,CS4257,CS5222,CS6211,CS4271,CS5439,CS6230,CS3218,CS4238,CS4239,CS4247,CS6243,CS5476,CS3249,CS5246,CS5231
901	3	0	1	3.0299772052763405	CS4225,CS3247,CS3241,CS4243,CS4247,CS6270,CS4237,CS3240,CS6213,CS4231,CS5226,CS5250,CS3210,CS5344,CS4249
902	3	0	0	3.3811026030751976	CS3247,CS3237,CS4247,CS5331,CS5233,CS5476,CS6211,CS6231,CS4271,CS5332,CS3235,CS4249
903	4	1	4	4.542365127533106	CS5231,CS5476,CS3226,CS6211,CS4236,CS2100,CS4231,CS4239,CS5322,CS4212,CS4218
904	3	0	1	3.9124159893696215	CS6206,CS5346,CS6207,CS3283,CS4242,CS3211,CS4235,CS4271,CS5244,CS3212,CS6215,CS4212,CS4248
905	3	1	1	3.0275361806500403	CS5339,CS6205,CS4220,CS5242,CS6220,CS6207,CS4248,CS5425,CS5228,CS3234,CS4244,CS6211,CS3243,CS3244,CS5478,CS3216,CS3223,CS5215,CS5218
906	3	0	5	3.72270580080504	CS3241,CS5240,CS1010E,CS6270,CS6241,CS6213,CS1281,CS1101S,CS2010,CS2040C,CS3210,CS5218,CS1010J,CS6204
907	3	0	6	3.7548998698182894	CS5237,CS5238,CS5339,CS6270,BT5110,CS5233,CS5340,CS4232,CS4257,CS2100,CS5344,CS3233,CS5250,CS4225,CS5424,CS2220,CS5478,CS3282,CS5234,CS4278
908	3	0	1	3.1010527042068423	CS5238,CS6270,CS5223,CS2281,CS2113T,CS5271,CS3234,CS5219,CS3217,CS4271,CS6215,CS4218,CS2113,CS2220,CS3205,CS3282,CS2103T,CS4215,CS6280,CS6213
909	3	0	2	3.910736567853993	CS6206,CS4225,CS4245,CS6280,CS3283,CS5249,CS5331,CS3225,CS2281,CS6211,CS4236,CS6231,CS5226,CS4231,CS5246
910	3	1	1	3.7421909052937816	CS5237,CS4216,CS5346,CS6202,CS1231,CS5249,CS5271,CS5342,CS5214,CS5246,CS5215,CS4212
911	3	1	9	3.3295232199796336	CS5237,CS5339,CS6234,CS3236,CS5230,CS3230,CS6244,CS5330,CS6220,CS5236,CS4278,CS4248
912	3	0	1	3.2725394253301965	CS3221,CS5339,CS5340,CS6220,CS5344,CS5228,CS6209,CS6208,CS4271,CS3235,CS5439,CS6230,CS4246,CS3244,CS5478,CS4238,CS4239,CS6222,CS6244,CS5476,BT5110,CS5215,CS5231
913	4	0	1	4.5934560946717715	CS4226,CS5223,CS3281,CS6211,CS4257,CS2105,CS4222,CS5234,CS3235,CS5439
914	3	1	3	3.1313829005705616	CS5339,CS5478,CS5215,CS4220,CS6208,CS2040C,BT5110,CS5246,CS4246,CS6207,CS2020
915	2	1	1	2.1511292289938737	CS1010S,CS1010FC/X,CS1010E,CS5238,CS1231,CS2220,CS6234,CS5343,CS5230,CS3236,CS4234,CS4257,CS5236,CS4231,CS5234,CS2040C
916	3	1	1	3.527725919463367	CS3247,CS5229,CS2107,CS6241,CS5476,CS6231,CS4271,CS4239,CS6230,CS5231
917	3	0	1	3.8470872242380825	CS6270,CS3281,CS5233,CS4226,CS5271,CS6211,CS5321,CS6204,CS5424,CS5232,CS5272,CS3283,CS3282,CS4231,CS5229,CS4237,CS3211,CS2103,CS3225,CS3233
918	2	1	5	2.2678102628093444	CS5237,CS3103,CS5223,CS1280,CS6205,CS3281,CS4232,CS4222,CS1020E,CS5322,CS3236,CS3233,CS6211,CS3220,CS1231,CS4231,CS4237,CS4234,CS5226,CS5234,CS6203
919	3	0	5	3.6911437973326953	CS6206,CS5425,CS2113,CS3205,CS5478,CS4241,CS6230,CS1020,CS3882
920	3	1	5	3.5886983696054235	CS4225,CS5425,CS5322,CS4224,CS5228,CS3230,CS6213,CS2102,CS4231,CS4221,BT5110,CS5344,CS5236
921	3	0	6	3.1072315945321347	CS5345,CS3244,CS5228,CS5478,CS4244,CS6244,CS4220,CS6208,CS1101S,CS2100,BT5110,CS5215,CS4248
922	3	0	2	3.9361059757421977	CS3221,CS5422,CS3220,CS2220,CS3244,CS5248,CS5476,CS6213,CS6211,CS6231,CS4236,CS5226,CS4231,CS4223,CS3235,CS6230
923	4	1	9	4.799724074186865	CS6206,CS5237,CS5238,CS1280,CS4235,CS6220,CS6234,CS1010,CS1010S,CS5330,CS3233,CS3230,CS4231,CS5240,CS4247,CS5230,CS3225,CS3240,CS4234,CS5234
924	4	1	6	4.717461238593011	CS3221,CS5422,CS1231,CS2220,CS3236,CS3230,CS5330,CS3225,CS4234,CS4222,CS5236,CS2105,CS4231,CS5231
925	3	1	7	3.843815480250227	CS5237,CS5238,CS1280,CS4232,CS3236,CS5219,CS5330,CS3233,CS5236,CS6215,CS2220,CS3230,CS4231,CS4215,CS6202,CS5230,CS5248,CS4234,CS5234,CS5215
926	3	0	6	3.9095753115603467	CS6206,CS4247,CS5249,CS4242,CS3242,CS3249,CS4347,CS4351,CS4240,CS5246,CS6207,CS4248,CS2020
927	3	0	2	3.488554532180125	CS5237,CS2113,CS5238,CS1231,CS2220,CS6234,CS1010,CS5230,CS4241,CS3230,CS3236,CS4234,CS2040C,CS4231,CS3233,CS1020
928	3	0	1	3.6498555521470655	CS2309,CS5237,CS1010E,CS1231,CS4247,CS4350,CS1280,CS5222,CS3242,CS2010,CS1101S,CS1020,CS4249
929	3	0	3	3.3632542709349686	CS3243,CS5229,CS6270,CS2107,CS4244,CS4880,CS6208,CS5242,CS4231,CS4222,BT5110,CS4246,CS5321,CS6222
930	3	0	1	3.6830675167106492	CS2104,CS4216,CS6202,CS3234,CS5219,CS4212,CS5214,CS3212,CS5215,CS5218,CS4214
931	3	0	3	3.14535229373968	CS3202,CS5237,CS3241,CS2113,CS5232,CS4247,CS6241,CS3284,CS3217,CS3242,CS4880,CS4351,CS4240,CS4235,CS5246,CS3271
932	4	0	0	4.004656302436179	CS5425,CS5345,CS6280,CS5478,CS3284,CS4220,CS6213,CS4235,CS6208,CS4221,CS5244,CS4242,CS4248
933	3	0	0	3.2038111778969465	CS2309,CS4243,CS1010S,CS3237,CS1010FC/X,CS1010E,CS2030,CS2040,CS2113,CS1280,CS5228,CS3217,CS1101S,CS2040C,CS5246,CS1020,CS1010J,CS2020
934	3	0	9	3.6896476684303177	CS4225,CS4245,CS2040,CS5228,BT5110,CS4220,CS3223,CS2113T,CS6203,CS2020,CS1020E
935	4	1	5	4.4804465271388585	CS4344,CS5223,CS5233,CS4220,CS3281,CS5242,CS6220,CS4222,CS4248,CS1010S,CS4226,CS5321,CS5424,CS2030,CS1231,CS2020,CS6244,CS6213,CS5246,CS1010J
936	3	1	4	3.698110609937912	CS6206,CS5244,CS5345,CS5346,CS4350,CS5249,CS3284,CS4235,CS4347,CS4271,CS2040C,CS4241,CS3245,CS5246,CS6207,CS1010J,CS5241
937	4	0	2	4.5970677191175415	CS6206,CS1010FC/X,CS4245,CS5346,CS6207,CS2030,CS1280,CS5249,CS3284,CS1101S,CS2040C,CS4241,CS6212,CS5246,CS4248
938	3	1	4	3.812372216792247	CS5223,CS5233,CS2281,CS4347,CS2100,CS4223,CS6211,CS4345,CS5424,CS3220,CS5239,CS2108,CS3282,CS6212,CS5241,CS6202,CS4237,CS3245,CS3210
939	3	1	8	3.3563062364111564	CS2104,CS3202,CS1010FC/X,CS3220,CS3211,CS5219,CS5271,CS4240,CS5214,CS2040C,CS1010,CS3212,CS6215,CS5218,CS1020E
940	3	0	5	3.42695182937039	CS5424,CS5425,CS5240,CS4224,CS5346,CS4247,CS3240,CS4220,CS3249,CS4235,CS2102,CS3242,CS5322,CS6203,CS3245
941	3	0	5	3.1650961686868917	CS2220,CS5230,CS5219,CS3242,CS4234,CS4257,CS4231,CS5236,CS5234,CS4246
942	3	1	3	3.925013529014096	CS5346,CS4224,CS4221,CS1020E,CS2309,CS5322,CS5228,CS5271,CS2040C,CS5250,CS5424,CS1231,CS3282,CS4231,CS4239,CS1020,CS2020,CS3219,CS6280,CS6213,CS2010,CS5226,CS3223
943	3	0	2	3.4424182355440665	CS5223,CS5233,CS4257,CS2100,CS2106,CS4223,CS3201,CS5271,CS3234,CS3203,CS4271,CS6230,CS5424,CS2113,CS4211,CS5272,CS3205,CS4880,CS4239,CS3211,CS3210
944	3	0	5	3.202853820486016	CS6206,CS4243,CS1010FC/X,CS1231,CS5228,CS4244,CS4220,CS6213,CS5340,BT5110,CS5344,CS4248,CS4249
945	3	0	9	3.947572468205489	CS2104,CS5424,CS4225,CS5346,CS4224,CS2220,CS5271,CS5233,CS5214,CS4221,CS2040C,CS3223,CS5344,CS6220,CS5218,CS4214
946	3	0	3	3.057716390530098	CS2309,CS1010S,CS1010FC/X,CS2040,CS1231,CS2030,CS5218,CS1280,CS1281,CS1101S,CS2010,CS1020,CS2020,CS1020E
947	2	0	2	2.5136347623798483	CS3221,CS5331,CS5476,CS6231,CS4271,CS4239,CS5322,CS6230,CS5231
948	3	0	3	3.989926209271813	CS4245,CS5346,CS5345,CS3283,CS3284,CS6212,CS4241,CS3245,CS5241
949	4	0	3	4.128396719468643	CS3247,CS5237,CS3241,CS4243,CS4247,CS6241,CS3225,CS3249,CS4235,CS4257,CS5246,CS3218
950	3	0	9	3.0187386449557416	CS6206,CS4215,CS4245,CS5346,CS6240,CS6207,CS5230,CS5219,CS3225,CS4235,CS4257,CS5342,CS5215,CS4242,CS5241
951	4	0	6	4.6759085700565235	CS5424,CS2220,CS5228,CS4244,CS5215,CS6208,CS5322,CS4278,CS6203,CS4248,CS4246,CS6222
952	3	1	2	3.9640565367274485	CS3202,CS3201,CS3219,CS3226,CS3217,CS3282,CS3216,CS4271,CS4239,CS2113T,CS3271,CS2103T
953	3	0	2	3.4556525337912647	CS5346,CS5234,CS1280,CS5230,CS3225,CS5330,CS4220,CS4232,CS3233,CS1020
954	4	0	3	4.171520351759847	CS2104,CS3220,CS5229,CS6202,CS5223,CS3211,CS5271,CS5219,CS3281,CS4231,CS4222,CS4223,CS5250,CS6215,CS4214
955	2	1	0	2.180947166517852	CS4245,CS3237,CS1010E,CS6240,CS3283,CS5331,CS4238,CS6231,CS4271,CS4257,CS4239,CS6230,CS5231
956	3	0	4	3.4396734005258702	CS4225,CS5424,CS5425,CS5322,CS6270,CS6280,CS5223,CS6209,CS6213,CS5332,CS3223,CS6230,CS6203,CS5231,CS4345
957	3	0	7	3.550796121134832	CS6206,CS5422,CS5345,CS6207,CS3283,CS5223,CS3211,CS3281,CS3282,CS4235,CS2100,CS2105,CS4248
958	4	1	5	4.630873428469681	CS4243,CS5240,CS3244,CS5228,CS5223,CS5478,CS6243,CS6244,CS3240,CS5340,CS6208,CS6222
959	3	0	1	3.4626252624955183	CS6206,CS5424,CS4245,CS3284,CS4347,CS5342,CS5244,CS5246,CS4242,CS5241
960	4	0	6	4.8931967521936865	CS3247,CS3271,CS2113,CS5232,CS5272,CS3201,CS3284,CS3281,CS6215,CS4218
961	3	0	6	3.615910961394853	CS3221,CS2107,CS5331,CS6209,CS5476,CS4238,CS6213,CS3281,CS6231,CS6230,CS4236,CS4239,CS5439,CS5231
962	3	0	1	3.4719525221739733	CS4216,CS3237,CS4344,CS5346,CS6270,CS5223,CS2107,CS4222,CS5271,CS6204,CS2104,CS5342,CS4231,CS6212,CS4212,CS4215,CS5229,CS6280,CS3211,CS5246,CS5215,CS5218
963	4	1	5	4.390136318895889	CS3237,CS3220,CS3103,CS5229,CS6270,CS5248,CS5233,CS2100,CS4222,CS5321
964	3	1	5	3.4011870146634458	CS2309,CS2040,CS5229,CS6270,CS5223,CS5248,CS3281,CS6213,CS6211,CS4222,CS4231,CS2105,CS1010J
965	3	1	7	3.4239981204399874	CS6206,CS4245,CS5346,CS6240,CS5345,CS3283,CS1280,CS2108,CS4347,CS4235,CS6212,CS5244,CS5246,CS6207
966	4	1	1	4.278964178247031	CS5424,CS5422,CS5223,CS4237,CS5233,CS4220,CS3282,CS6213,CS2100,CS6220,CS4222,CS5322
967	4	1	1	4.667140188795114	CS6206,CS5346,CS5238,CS6240,CS3283,CS5249,CS6205,CS3230,CS4234,CS4231,CS6212,CS3245,CS5246,CS4242
968	2	0	3	2.1418161377866767	CS3247,CS3241,CS4216,CS5237,CS5223,CS5233,CS4235,CS4223,CS1010E,CS2104,CS4243,CS6241,CS5214,CS4215,CS5240,CS4237,CS3211,CS3240,CS3249,CS3210,CS1010J
969	2	1	0	2.8804582599068285	CS4215,CS4243,CS4216,CS6207,CS6202,CS5271,CS5219,CS3234,CS3211,CS5214,CS4222,BT5110,CS3212,CS4212,CS5218,CS4214
970	3	1	3	3.1570570111587717	CS5237,CS5238,CS6270,CS5233,CS3281,CS4232,CS4257,CS2100,CS2106,CS3233,CS6211,CS4345,CS5424,CS3282,CS4231,CS4237,CS3211,CS3225,CS5234,CS3210
971	2	1	6	2.9093191382403285	CS5425,CS1010E,CS5346,CS5322,CS4224,CS2220,CS1010,CS5228,CS4220,CS2102,CS4221,CS5226,CS3223,CS5344,CS6220,CS6203,CS1020E
972	3	1	1	3.770206734317624	CS4226,CS5422,CS4344,CS4237,CS3211,CS6205,CS5219,CS5271,CS3281,CS2010,CS1101S,CS5214,CS2100,CS3212,CS4212,CS5218,CS4214,CS6204
973	3	0	3	3.9835873338975842	CS2309,CS1010S,CS2040,CS4344,CS3103,CS6213,CS2040C,CS1010,CS2020,CS1020E
974	2	0	9	2.754599124371495	CS3202,CS3201,CS3219,CS3205,CS3234,CS2103T,CS5271,CS2103,CS4880,CS3226,CS3282,CS3217,CS3284,CS4239,CS3271,CS3882
975	3	1	4	3.5984637518765634	CS3247,CS4226,CS3237,CS4344,CS5424,CS5422,CS6270,CS4350,CS5248,CS5233,CS3249,CS6213,CS3282,CS3281,CS2100,CS4231,CS4222
976	3	0	3	3.388389391553859	CS3221,CS5238,CS5339,CS2107,CS4220,CS5242,CS6220,CS5344,CS6207,CS4248,CS5330,CS5236,CS4243,CS2220,CS5478,CS3230,CS4231,CS6222,CS3225,CS4234,CS4236,CS5215
977	3	1	4	3.8197543723400864	CS6206,CS4226,CS4245,CS5345,CS5346,CS6240,CS4247,CS3283,CS3284,CS4351,CS6212,CS4241,CS3245,CS5241
978	3	1	1	3.4924997014199133	CS5345,CS3283,CS5249,CS4347,CS5342,CS6212,CS3245,CS5241
979	3	0	1	3.293065860931707	CS6206,CS4344,CS3103,CS2107,CS6205,CS5233,CS6231,CS4257,CS2100,CS5332,CS5228,CS6209,CS6211,CS6204,CS4238,CS3282,CS4231,CS4239,CS5229,CS6213,CS4236,CS5231
980	3	1	5	3.1593116267672463	CS5424,CS4245,CS5345,CS6240,CS4237,CS3211,CS5239,CS4347,CS6212,CS5244,CS3245,CS5246,CS4242,CS4345,CS5241
981	3	0	2	3.2820754319067653	CS1010S,CS1010FC/X,CS4211,CS5272,CS6280,CS3283,CS5271,CS3234,CS2103T,CS4880,CS3281,CS3217,CS2010,CS3216,CS2113T,CS3271,CS4218,CS3882
982	3	0	1	3.7283434518307166	CS3247,CS5346,CS4224,CS4350,CS6280,CS2107,CS5331,CS5476,CS4220,CS6213,CS3223,CS5322
983	4	0	0	4.617545502049222	CS3202,CS2113,CS4211,CS5271,CS3284,CS2103,CS3203,CS3226,CS3216,CS2103T
984	3	1	7	3.3575270293879798	CS2107,CS3281,CS5233,CS4220,CS1101S,CS4257,CS3271,CS3201,CS3234,CS5222,CS3284,CS2040C,CS5250,CS2113,CS4211,CS1231,CS5272,CS3283,CS3282,CS3216,CS4239,CS2103T,CS2020,CS2103
985	3	0	0	3.5052705722987008	CS3221,CS3284,CS3226,CS5476,CS5233,CS6211,CS6231,CS6230,CS4271,CS4239,CS5322,CS4257,CS5439,CS3882
986	3	1	6	3.2030745513786787	CS6206,CS5346,CS6240,CS5249,CS4235,CS4347,CS4241,CS6207,CS4248,CS4245,CS3284,CS6211,CS5345,CS2030,CS2108,CS6212,CS5241,CS6280,CS2010,CS5246,CS4242,CS4249
987	3	1	2	3.330906553175589	CS5339,CS5233,CS5242,CS6220,CS6207,CS5425,CS5228,CS4244,CS4345,CS2104,CS5424,CS5345,CS3220,CS3244,CS3282,CS6222,CS6280,CS4237,BT5110,CS5215
988	3	0	4	3.814707193585381	CS2104,CS1010S,CS1010FC/X,CS1010E,CS1231,CS2030,CS1280,CS3211,CS5219,CS1281,CS2010,CS2040C,CS1010,CS5215,CS1020,CS2020,CS1020E
989	4	0	1	4.142374495844985	CS5237,CS5345,CS5238,CS5343,CS3230,CS5330,CS3242,CS3240,CS4232,CS6212,CS4231
990	3	0	1	3.765456748940984	CS3220,CS5238,CS5223,CS3211,CS5239,CS6213,CS6211,CS4234,CS2100,CS4232,CS3210
991	3	1	4	3.7930975913770086	CS5424,CS5425,CS5228,CS4244,CS3226,CS3282,CS6211,CS2100,CS4231,CS4345,CS2103T,CS6204
992	3	1	5	3.4926866745061433	CS6206,CS3247,CS5237,CS5240,CS4243,CS4247,CS4350,CS6205,CS6204,CS3242,CS3249,CS5233,CS4351,CS4240,CS4222,CS4249
993	4	1	1	4.983494343977544	CS5237,CS6270,CS4237,CS5230,CS3211,CS3230,CS5222,CS3281,CS3282,CS6211,CS5236,CS6234,CS5250,CS3210,CS4223
994	2	0	3	2.309378319642895	CS5229,CS5345,CS3283,CS5246,CS4347,CS4235,CS5342,CS4241,CS5322,CS3235,CS6207
995	4	0	3	4.753689233026451	CS6206,CS5238,CS4223,CS6211,CS5250,CS5224,CS5345,CS3220,CS1231,CS2220,CS5239,CS2020,CS5241,CS6222,CS1010FC/X,CS5240,CS4237,CS5230,CS6213,CS4278,CS4242
996	4	0	1	4.763807739117456	CS2309,CS4215,CS1010FC/X,CS3211,CS5271,CS1281,CS2010,CS1101S,CS2040C,CS6215,CS5218,CS1010J,CS1020E
997	4	0	4	4.9471504626726786	CS4243,CS3241,CS6207,CS4350,CS5343,CS6241,CS6243,CS3242,CS2108,CS3240,CS4235,CS4240,CS5244,CS5246,CS4248
998	3	0	1	3.0842141695994663	CS5422,CS3220,CS4344,CS2107,CS3283,CS6205,CS3284,CS3281,CS6211,CS4236,CS5342,CS4231,CS3245,CS4242,CS4248,CS5321
999	3	1	4	3.26270575654028	CS3202,CS4211,CS3205,CS3283,CS6280,CS5271,CS3284,CS3217,CS3281,CS3282,CS2103,CS4880,CS3216,CS4239,CS2113T,CS3882
